id.orig_p,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,id.orig_h,id.resp_h
41213,6209,udp,S0,0.00445584,D,1.0276177,35.743317,0.034710474,3.641261,192.168.100.103,96.4.207.50
37703,10835,tcp,S0,0.015857682,ShA,2.964172,180.9414,0.24110103,-0.3124981,192.168.100.103,36.105.193.165
55908,2481,tcp,S0,-0.019934561,S,0.95535076,54.88068,0.12993385,6.4091434,192.168.100.103,65.133.56.88
54821,1838,tcp,S0,-0.019280527,S,0.95158416,54.400925,0.10007327,3.548592,192.168.100.103,67.123.86.100
57678,5826,tcp,S0,-0.018106256,ShA,0.880368,51.812904,0.18221575,11.778,192.168.100.103,52.145.29.83
41363,10532,tcp,S0,0.05807522,ShA,2.903432,172.95784,0.064459324,0.8450861,192.168.100.103,110.85.198.145
42127,24358,udp,S0,-0.0011885725,D,1.064508,38.157955,-0.024492964,-2.0986147,192.168.100.103,137.44.199.143
37469,10572,tcp,S0,0.013350531,ShA,2.9803712,182.29135,0.2526674,-0.4430666,192.168.100.103,33.106.193.165
34294,10913,tcp,S0,-0.011318997,ShADFadfRR,2.9964104,187.54721,0.42474452,3.7232237,192.168.100.103,-15.116.202.202
55784,0,tcp,S0,-0.02120528,S,0.9434251,51.61567,0.08211625,-1.146452,192.168.100.103,63.79.95.87
54793,1802,tcp,S0,-0.019330584,S,0.9523433,54.395897,0.0992772,3.400187,192.168.100.103,67.122.87.100
55135,2046,tcp,S0,-0.018362265,S,0.95003366,54.40075,0.10737744,4.8117456,192.168.100.103,68.126.73.94
43407,35492,udp,S0,0.0064945593,D,1.0893581,40.21967,-0.05016035,-1.1909437,192.168.100.103,166.65.177.195
41833,36622,udp,S0,0.026022058,D,1.1312423,41.177086,-0.04486364,-4.256466,192.168.100.103,153.78.199.187
54648,1379,tcp,S0,-0.024259143,S,0.94460964,53.508064,0.09672998,2.1081953,192.168.100.103,62.114.101.104
39262,11417,tcp,S0,0.02799014,ShA,2.9561033,179.63586,0.1529708,-2.444106,192.168.100.103,68.101.189.152
38907,11079,tcp,S0,0.02383653,ShA,2.9740062,181.09619,0.16832444,-2.8457441,192.168.100.103,61.102.189.149
41723,9800,tcp,S0,0.061424263,ShA,2.939031,175.04602,0.045463763,0.88248444,192.168.100.103,114.80.198.137
57773,5994,tcp,S0,-0.018200837,ShA,0.87888914,51.959053,0.18546775,12.138577,192.168.100.103,51.145.28.83
41888,16358,udp,S0,-0.0036891587,D,1.055661,36.11084,0.005555257,-1.4854965,192.168.100.103,123.33.194.112
33811,11133,tcp,S0,-0.015131623,ShADFadfRR,3.0041223,188.77707,0.4526871,4.409338,192.168.100.103,-22.118.203.207
41599,8607,udp,S0,-0.0002444638,D,1.0736473,37.637714,0.027125515,0.7435646,192.168.100.103,104.13.203.67
41802,12744,udp,S0,-0.0040782895,D,1.0588322,35.84493,0.016740516,-0.7465553,192.168.100.103,115.24.196.95
49643,249,tcp,S0,-0.012679611,HaADdFf,0.90773726,38.900738,0.07860191,0.825716,192.168.100.103,83.38.143.51
56211,2820,tcp,S0,-0.020304326,S,0.9526838,54.69129,0.14022909,7.2159686,192.168.100.103,63.136.52.87
41781,19259,udp,S0,-0.0025137346,D,1.0631151,37.61053,-0.0044243634,-1.615078,192.168.100.103,130.39.199.127
54649,498,tcp,S0,-0.02394797,S,0.9343851,52.424244,0.09889717,1.532299,192.168.100.103,58.103.104.103
56025,0,tcp,S0,-0.021847658,S,0.9433435,51.025772,0.081556566,-1.4364328,192.168.100.103,64.76.92.85
42554,36840,udp,S0,0.020749908,D,1.138598,40.880924,-0.047169313,-4.5958033,192.168.100.103,158.73.193.191
38716,11429,tcp,S0,0.023524761,ShA,2.9394932,178.49367,0.18291941,-1.5300255,192.168.100.103,53.103.192.156
42707,39007,udp,S0,0.015584286,D,1.1333113,41.39757,-0.049796507,-3.709197,192.168.100.103,166.67.189.205
41831,21005,udp,S0,-0.002409555,D,1.06953,38.426,-0.009708002,-1.8216686,192.168.100.103,132.42.201.133
41751,10208,tcp,S0,0.061112754,ShA,2.9005103,172.37576,0.040568873,0.80125046,192.168.100.103,113.81.199.142
41520,10404,tcp,S0,0.059325352,ShA,2.898376,172.41884,0.054567583,0.75038147,192.168.100.103,112.83.199.143
41496,8697,udp,S0,-2.4710782e-05,D,1.074431,37.80925,0.025188997,0.7340975,192.168.100.103,104.13.204.69
57050,4407,tcp,S0,-0.019631729,S,0.9024592,52.125076,0.16069543,9.355574,192.168.100.103,56.142.40.87
39250,11305,tcp,S0,0.027603872,ShA,2.964464,180.31357,0.1513696,-2.8162785,192.168.100.103,69.101.189.151
42748,39639,udp,S0,0.013935477,D,1.1197205,41.566994,-0.05561571,-3.1609898,192.168.100.103,169.64.189.210
43249,38571,udp,S0,0.012631405,D,1.1018854,41.768433,-0.058207095,-0.9257088,192.168.100.103,175.60.180.212
40764,5983,udp,S0,0.006078951,D,1.0311817,36.510788,0.031768084,4.355978,192.168.100.103,97.2.212.52
55907,2472,tcp,S0,-0.019698083,S,0.9563826,54.892826,0.13035029,6.444333,192.168.100.103,65.133.56.87
54704,1701,tcp,S0,-0.019387629,S,0.95638305,54.382812,0.09907216,3.2466035,192.168.100.103,67.121.90.99
54751,298,tcp,S0,-0.02271774,S,0.9388796,52.47661,0.09960344,1.412797,192.168.100.103,59.100.103.102
42477,36537,udp,S0,0.02215669,D,1.1398394,40.981934,-0.04631971,-4.472968,192.168.100.103,157.74.194.189
54602,875,tcp,S0,-0.025088184,S,0.9399048,52.91832,0.09979435,1.9020038,192.168.100.103,61.109.105.105
55241,0,tcp,S0,-0.020681884,S,0.94929343,52.562782,0.1000597,0.64720726,192.168.100.103,61.91.100.95
42837,31195,udp,S0,0.0043949224,D,1.0827881,39.983707,-0.054277286,-1.6442499,192.168.100.103,154.54.188.180
55255,0,tcp,S0,-0.020870816,S,0.94411945,52.453957,0.09721025,0.55836296,192.168.100.103,60.92.100.96
43006,39065,udp,S0,0.014118165,D,1.1481055,42.55538,-0.040574,-3.310996,192.168.100.103,168.66.186.206
42966,30895,udp,S0,0.0027005114,D,1.0823686,39.519444,-0.047386795,-2.0139837,192.168.100.103,152.56.185.176
43012,10019,tcp,S0,0.06688443,ShA,2.886315,169.91087,-0.010970324,0.19974136,192.168.100.103,119.73.202.139
55319,0,tcp,S0,-0.02051732,S,0.9513561,52.445694,0.10022612,0.44578266,192.168.100.103,61.89.99.94
42371,37980,udp,S0,0.019215483,D,1.1145778,39.596886,-0.058489412,-4.705825,192.168.100.103,161.70.193.198
43217,38371,udp,S0,0.012215216,D,1.1007594,41.822987,-0.0601684,-0.7774868,192.168.100.103,174.60.181.212
56166,0,tcp,S0,-0.02136375,S,0.9386066,50.468464,0.0811194,-1.474865,192.168.100.103,65.75.90.84
54754,330,tcp,S0,-0.022814695,S,0.937639,52.436844,0.09921329,1.4109583,192.168.100.103,59.100.103.102
41469,10495,tcp,S0,0.058876827,ShA,2.8974605,172.40656,0.05799046,0.7543993,192.168.100.103,111.84.198.144
55714,0,tcp,S0,-0.020827357,S,0.95489126,51.888306,0.0873642,-0.88629913,192.168.100.103,64.76.96.86
44485,12298,tcp,S0,0.06200267,S,2.685751,154.35812,-0.028021917,-2.3902187,192.168.100.103,127.72.205.140
42010,18855,udp,S0,-0.0032828506,D,1.0664327,37.428043,0.0020385832,-1.6915302,192.168.100.103,129.40.195.123
43085,38698,udp,S0,0.013506327,D,1.107392,42.27044,-0.06410769,-1.2601871,192.168.100.103,176.59.182.215
36633,10336,tcp,S0,0.008003503,ShA,2.9797745,182.69435,0.30457437,1.3033276,192.168.100.103,17.109.195.177
54806,1827,tcp,S0,-0.019822136,S,0.9509538,54.3712,0.098895565,3.3086748,192.168.100.103,66.122.88.101
56153,0,tcp,S0,-0.02108958,S,0.94340426,50.87226,0.082428835,-1.323533,192.168.100.103,64.75.91.85
54927,1926,tcp,S0,-0.01729745,S,0.9533429,54.433056,0.10390256,4.4511323,192.168.100.103,69.124.79.95
54740,1801,tcp,S0,-0.022127733,S,0.9499104,54.1941,0.09649572,2.597406,192.168.100.103,65.120.94.103
41553,8997,udp,S0,-0.0004412895,D,1.0764322,37.808403,0.025579251,0.61178875,192.168.100.103,105.14.203.71
42526,9971,tcp,S0,0.06667069,ShA,2.891906,170.7698,0.0017303824,0.50715256,192.168.100.103,117.75.201.141
56055,2553,tcp,S0,-0.020067263,S,0.95750356,54.97056,0.13502082,6.724828,192.168.100.103,64.135.54.87
41872,16423,udp,S0,-0.0035764612,D,1.05584,36.152092,0.005297214,-1.475874,192.168.100.103,124.33.195.113
39334,11493,tcp,S0,0.028913133,ShA,2.9515574,179.28809,0.14932196,-2.4183884,192.168.100.103,70.101.189.153
55458,2198,tcp,S0,-0.018765733,S,0.9519895,54.546524,0.117125906,5.640377,192.168.100.103,67.129.63.89
40784,4975,udp,S0,0.0074437447,D,0.97956836,33.453274,0.043490738,5.7327495,192.168.100.103,93.0.209.42
32646,12202,tcp,S0,-0.023227826,ShADFadfRR,3.0159802,191.4548,0.5355662,6.97029,192.168.100.103,-41.121.208.222
43128,39557,udp,S0,0.012358725,D,1.127183,42.39491,-0.043953612,-3.0892515,192.168.100.103,171.65.183.210
54789,1790,tcp,S0,-0.018902715,S,0.95331985,54.41803,0.0998058,3.5158525,192.168.100.103,67.123.86.99
42789,37738,udp,S0,0.018453721,D,1.1424222,41.25645,-0.045027807,-4.711337,192.168.100.103,162.71.190.196
41804,13166,udp,S0,-0.004417643,D,1.0530643,35.42017,0.015034094,-0.9399395,192.168.100.103,116.25.195.97
41410,7954,udp,S0,0.0017489707,D,1.0695832,37.792583,0.026329443,1.5069275,192.168.100.103,102.11.205.64
54640,1484,tcp,S0,-0.023388688,S,0.94812137,53.72608,0.09655532,2.2922626,192.168.100.103,63.116.99.103
43016,33227,udp,S0,0.005550109,D,1.0839096,40.15886,-0.05819346,-1.3853474,192.168.100.103,160.58.185.189
43309,38503,udp,S0,0.012205027,D,1.1033217,41.76428,-0.055991977,-0.87301064,192.168.100.103,174.61.179.211
42951,39382,udp,S0,0.011910502,D,1.1185807,42.57016,-0.059091672,-2.8846693,192.168.100.103,173.62.186.214
41438,8827,udp,S0,0.00027505122,D,1.0752244,37.918106,0.023893312,0.77027416,192.168.100.103,105.13.205.71
37019,10599,tcp,S0,0.011265263,ShA,2.9672894,181.54144,0.28292608,0.9822054,192.168.100.103,23.107.195.173
54971,0,tcp,S0,-0.021361046,S,0.9477103,52.69108,0.1000552,1.0160255,192.168.100.103,60.94.102.98
43265,35928,udp,S0,0.008283611,D,1.0895364,40.74846,-0.057281166,-1.0860014,192.168.100.103,168.62.181.200
54601,764,tcp,S0,-0.025084082,S,0.93821603,52.778564,0.098946944,1.6799498,192.168.100.103,59.106.105.105
42474,27705,udp,S0,3.4965575e-05,D,1.0733753,38.963997,-0.03997332,-2.035572,192.168.100.103,144.48.195.157
39864,11005,tcp,S0,0.039660737,ShA,2.956566,179.27037,0.11932942,-1.5483122,192.168.100.103,85.98.191.152
41541,10145,tcp,S0,0.05955662,ShA,2.916019,173.68544,0.053169973,0.8294163,192.168.100.103,112.82.199.141
55707,2367,tcp,S0,-0.019092508,S,0.95545346,54.807995,0.12418157,6.0828533,192.168.100.103,66.131.59.88
43243,38359,udp,S0,0.012101054,D,1.1014942,41.823986,-0.059245065,-0.7768221,192.168.100.103,174.60.181.212
55836,2432,tcp,S0,-0.019408762,S,0.9563723,54.866447,0.12827872,6.326368,192.168.100.103,65.132.57.87
36924,10010,tcp,S0,0.007781282,ShA,3.013705,185.10294,0.28042114,-0.57997894,192.168.100.103,27.109.194.168
41936,20381,udp,S0,-0.0031841975,D,1.0709556,38.239445,-0.004449323,-1.8438091,192.168.100.103,131.42.198.130
41324,7122,udp,S0,0.0035982188,D,1.0630924,37.705456,0.028027609,2.4328127,192.168.100.103,100.8.207.59
54785,1817,tcp,S0,-0.020609539,S,0.9504391,54.32737,0.09783917,3.0469818,192.168.100.103,66.122.90.101
43035,4059,udp,S0,0.00020829216,D^,0.87516356,28.650314,0.057674155,4.2381635,192.168.100.103,91.10.188.36
42794,30993,udp,S0,0.004392855,D,1.0822549,40.00784,-0.054433614,-1.607214,192.168.100.103,154.53.188.179
43175,35959,udp,S0,0.008945193,D,1.0890603,40.974567,-0.061220944,-1.0147305,192.168.100.103,168.61.183.202
54864,1878,tcp,S0,-0.018123794,S,0.95281076,54.44756,0.1024463,4.063287,192.168.100.103,68.124.82.98
38955,11394,tcp,S0,0.025368191,ShA,2.9493654,179.19313,0.17030124,-1.9510565,192.168.100.103,60.102.190.154
43216,39171,udp,S0,0.012091026,D,1.1302963,43.28394,-0.051853985,-2.2918005,192.168.100.103,174.61.181.213
55276,2084,tcp,S0,-0.018706966,S,0.94969463,54.415943,0.11096451,5.164009,192.168.100.103,68.127.68.91
43190,39203,udp,S0,0.011983294,D,1.1298203,43.24629,-0.052281067,-2.4117985,192.168.100.103,174.61.182.213
41963,16613,udp,S0,-0.003847858,D,1.0580993,36.24866,0.0071074367,-1.5264482,192.168.100.103,124.34.193.113
56169,2729,tcp,S0,-0.020411674,S,0.95433986,54.81212,0.13855213,7.03514,192.168.100.103,63.136.52.87
44579,15887,tcp,S0,0.056960832,R,2.3599262,130.85927,-0.032982036,-3.7536879,192.168.100.103,136.74.202.146
54843,1861,tcp,S0,-0.018940896,S,0.9515868,54.42066,0.101140596,3.7595096,192.168.100.103,67.123.84.99
54710,1740,tcp,S0,-0.021132257,S,0.95314324,54.277466,0.09749988,2.8213649,192.168.100.103,66.120.93.101
40956,5906,udp,S0,0.005560659,D,1.021214,35.64728,0.0349067,4.311464,192.168.100.103,96.2.209.49
55378,0,tcp,S0,-0.020670298,S,0.9439338,52.296486,0.09674601,0.33350468,192.168.100.103,61.90.99.95
54767,1809,tcp,S0,-0.021315537,S,0.9501894,54.28769,0.097220674,2.85565,192.168.100.103,65.121.92.102
55698,2354,tcp,S0,-0.018821683,S,0.9565012,54.817608,0.124383904,6.106086,192.168.100.103,66.131.59.87
54626,1040,tcp,S0,-0.02492313,S,0.9406201,53.09029,0.09878066,1.9438004,192.168.100.103,61.111.104.105
55132,2038,tcp,S0,-0.018232908,S,0.9504286,54.40368,0.107487135,4.832069,192.168.100.103,68.126.73.93
32932,11595,tcp,S0,-0.022104353,ShADFadfRR,3.0169182,190.88849,0.5064519,5.775242,192.168.100.103,-35.121.206.216
41428,9999,udp,S0,0.0007778518,D,1.0757606,37.889816,0.02219823,0.6184416,192.168.100.103,110.16.203.81
54817,1809,tcp,S0,-0.017819345,S,0.95480317,54.480354,0.102116704,3.9817233,192.168.100.103,68.123.82.97
56043,2561,tcp,S0,-0.020631287,S,0.95468944,54.922062,0.13353302,6.606639,192.168.100.103,64.134.55.88
37561,10802,tcp,S0,0.014988035,ShA,2.9634724,180.96362,0.25003743,0.008172035,192.168.100.103,33.105.193.167
41825,20484,udp,S0,-0.0026950203,D,1.0687038,38.259842,-0.0073828846,-1.7833338,192.168.100.103,131.41.200.132
54891,1908,tcp,S0,-0.017214075,S,0.953595,54.428642,0.103278935,4.3643928,192.168.100.103,69.124.80.96
41842,13467,udp,S0,-0.004659973,D,1.05059,35.23078,0.014279947,-1.057209,192.168.100.103,116.25.195.98
54649,1499,tcp,S0,-0.023496617,S,0.94764477,53.722816,0.0964467,2.274849,192.168.100.103,63.116.99.103
54690,1715,tcp,S0,-0.021704167,S,0.952441,54.185837,0.097017914,2.6491232,192.168.100.103,66.120.95.101
43424,10020,tcp,S0,0.06640023,ShA,2.882789,169.35916,-0.016573131,-0.26446056,192.168.100.103,121.71.204.138
42053,23270,udp,S0,-0.0020180605,D,1.0614644,37.81276,-0.017720848,-2.1993637,192.168.100.103,134.44.199.139
43087,38578,udp,S0,0.014364526,D,1.16314,43.22439,-0.033049732,-3.4793663,192.168.100.103,167.68.185.203
43312,38656,udp,S0,0.013175506,D,1.1099664,42.102745,-0.05590731,-1.0204906,192.168.100.103,175.60.178.212
43262,39241,udp,S0,0.011885993,D,1.1327709,43.271305,-0.04870832,-2.4694319,192.168.100.103,173.62.181.212
42968,39384,udp,S0,0.014107343,D,1.138261,42.467655,-0.046722487,-3.1077194,192.168.100.103,169.65.186.208
54745,1760,tcp,S0,-0.020070404,S,0.9533057,54.351295,0.098390624,3.1292458,192.168.100.103,66.121.90.100
43059,38683,udp,S0,0.014347892,D,1.1589712,43.018257,-0.03516142,-3.4382954,192.168.100.103,167.68.185.203
43308,38919,udp,S0,0.012671012,D,1.1262971,43.136497,-0.054159075,-1.6853237,192.168.100.103,175.60.179.213
55775,0,tcp,S0,-0.021053001,S,0.9490804,51.765045,0.08369992,-1.0903368,192.168.100.103,64.77.95.86
42893,37807,udp,S0,0.01777701,D,1.1509515,41.83826,-0.040967718,-4.636161,192.168.100.103,163.71.188.196
42987,38741,udp,S0,0.0134910345,D,1.1063142,42.34779,-0.06777778,-1.4192619,192.168.100.103,176.59.183.216
55563,0,tcp,S0,-0.020817667,S,0.93996346,51.7192,0.091502234,-0.3686304,192.168.100.103,62.86.97.91
41901,14439,udp,S0,-0.0050719343,D,1.042334,34.681576,0.011453748,-1.3755198,192.168.100.103,118.27.194.102
57162,4648,tcp,S0,-0.019295182,S,0.8957791,51.778008,0.1639648,9.748103,192.168.100.103,55.143.38.86
43070,24374,udp,S0,0.044826914,HaADdFf,1.8386886,93.55444,-0.04161313,-4.8368587,192.168.100.103,139.79.201.159
41844,35308,udp,S0,0.027899582,D,1.1618325,43.63481,-0.0452317,-4.59103,192.168.100.103,151.80.197.178
41994,19751,udp,S0,-0.0034223609,D,1.0699794,37.917027,-0.0011424124,-1.7956562,192.168.100.103,130.41.197.127
42110,18470,udp,S0,-0.003587909,D,1.0670964,37.24112,0.005670309,-1.7005281,192.168.100.103,128.40.193.121
43437,39017,udp,S0,0.012468763,D,1.134884,43.43363,-0.046566755,-1.762742,192.168.100.103,175.61.177.211
55098,0,tcp,S0,-0.02138624,S,0.9418708,52.476265,0.09718959,0.83175755,192.168.100.103,59.95.101.98
41859,36601,udp,S0,0.02598809,D,1.1316447,41.153095,-0.044438243,-4.229308,192.168.100.103,153.77.199.187
42671,37653,udp,S0,0.018730454,D,1.1337783,40.651333,-0.048078686,-4.775585,192.168.100.103,161.72.191.196
43016,33296,udp,S0,0.005640045,D,1.0839921,40.18749,-0.05848585,-1.3572044,192.168.100.103,160.58.185.189
43026,32612,udp,S0,0.0046818852,D,1.0829095,39.857788,-0.05478616,-1.6408176,192.168.100.103,157.58.184.185
52002,0,tcp,S0,-0.015146394,HaDdAFf,0.941388,44.359596,0.0749285,-0.42015934,192.168.100.103,78.49.128.58
43950,19621,tcp,S0,0.051983703,HaDdAFf,2.1516442,116.23879,-0.041348144,-4.103486,192.168.100.103,137.76.203.153
42118,12256,udp,S0,-0.0053389557,D,1.0706438,36.345085,0.022710636,-0.81742287,192.168.100.103,114.24.193.89
41792,17569,udp,S0,-0.0025473926,D,1.0587108,36.73988,0.0023527294,-1.4555893,192.168.100.103,127.36.196.119
41885,12253,udp,S0,-0.003920689,D,1.0664185,36.344215,0.019633725,-0.59028625,192.168.100.103,114.23.196.91
54718,1747,tcp,S0,-0.021048792,S,0.95290893,54.29013,0.097556815,2.8553028,192.168.100.103,66.121.93.101
54638,1400,tcp,S0,-0.024072215,S,0.94565636,53.550278,0.09659305,2.149415,192.168.100.103,63.115.101.104
43242,36444,udp,S0,0.010032047,D,1.0938025,41.365482,-0.0616858,-0.92921066,192.168.100.103,170.60.183.205
54661,1069,tcp,S0,-0.025343582,S,0.93844795,53.04113,0.098659076,1.8777089,192.168.100.103,60.111.104.106
56128,2665,tcp,S0,-0.01981179,S,0.95715606,54.88086,0.13815404,7.0083914,192.168.100.103,64.135.53.86
39700,11193,tcp,S0,0.03580364,ShA,2.9535284,179.36833,0.12702225,-2.081952,192.168.100.103,80.99.190.152
54649,1356,tcp,S0,-0.0243426,S,0.9441191,53.478127,0.096871406,2.0868568,192.168.100.103,62.114.101.104
55221,0,tcp,S0,-0.020568207,S,0.95311797,52.652466,0.10215102,0.7235756,192.168.100.103,61.90.100.95
54791,1795,tcp,S0,-0.019006416,S,0.95304674,54.412678,0.0997072,3.4932199,192.168.100.103,67.123.86.99
41787,12073,udp,S0,-0.0030973982,D,1.066778,36.5174,0.018956661,-0.41362,192.168.100.103,114.22.197.91
41514,9690,udp,S0,0.00015465636,D,1.0765957,37.836502,0.024216518,0.5588598,192.168.100.103,108.16.202.77
43059,31160,udp,S0,0.0023734234,D,1.082366,39.3377,-0.045750067,-2.1446514,192.168.100.103,153.58.183.176
36185,10483,tcp,S0,0.004584983,ShADFadfRR,2.9712749,182.7481,0.3280797,1.9236612,192.168.100.103,9.110.197.184
42034,29798,udp,S0,0.036904804,F,1.5066892,69.172554,-0.045532733,-4.4744473,192.168.100.103,142.79.200.168
42637,28504,udp,S0,0.00081366673,D,1.0799521,39.42807,-0.04239911,-1.9573526,192.168.100.103,146.50.192.161
41939,21401,udp,S0,-0.00252299,D,1.0710704,38.464775,-0.009847671,-1.9342976,192.168.100.103,132.43.200.134
54700,1738,tcp,S0,-0.02166238,S,0.95242417,54.210056,0.097013906,2.6660209,192.168.100.103,66.120.94.101
40764,10782,tcp,S0,0.053137213,ShA,2.9314473,175.73508,0.08647929,0.4657879,192.168.100.103,104.91.195.149
55648,2335,tcp,S0,-0.018881131,S,0.9556739,54.796463,0.12260356,5.9871426,192.168.100.103,66.131.60.88
41158,10479,tcp,S0,0.05628348,ShA,2.9206896,174.39377,0.07156048,0.6713619,192.168.100.103,109.86.197.144
43264,36650,udp,S0,0.010657981,D,1.09817,41.72654,-0.0624979,-0.8800144,192.168.100.103,170.60.183.207
54672,1609,tcp,S0,-0.022800393,S,0.9495039,53.92996,0.096518874,2.4208608,192.168.100.103,64.118.97.103
42627,39024,udp,S0,0.016141243,D,1.1281955,41.00273,-0.053238466,-3.898242,192.168.100.103,165.67.190.205
54806,1832,tcp,S0,-0.020137016,S,0.9503267,54.35473,0.09843075,3.2095313,192.168.100.103,66.122.88.101
56108,2596,tcp,S0,-0.020380333,S,0.95711565,54.982742,0.13634671,6.803398,192.168.100.103,64.135.53.87
37101,10663,tcp,S0,0.01200448,ShA,2.963898,181.24081,0.27844906,0.94130325,192.168.100.103,24.107.195.173
42323,37911,udp,S0,0.019359242,D,1.1113548,39.33442,-0.05803898,-4.7503157,192.168.100.103,160.71.194.197
55625,0,tcp,S0,-0.0208514,S,0.9416642,51.631073,0.09084375,-0.54176617,192.168.100.103,62.83.96.90
54723,1757,tcp,S0,-0.022498418,S,0.9496154,54.105446,0.09628628,2.5033307,192.168.100.103,65.119.96.103
40982,6042,udp,S0,0.00539657,D,1.0269251,35.979935,0.033397026,4.070043,192.168.100.103,97.3.209.50
42943,38186,udp,S0,0.016215421,D,1.1607416,42.719555,-0.0365123,-4.156247,192.168.100.103,164.69.187.200
42182,38156,udp,S0,0.019396525,D,1.1027032,38.93864,-0.06419492,-4.6838503,192.168.100.103,161.70.195.200
42398,37405,udp,S0,0.019770209,D,1.1189939,39.68982,-0.05271566,-4.8168507,192.168.100.103,159.73.194.194
41984,23187,udp,S0,-0.001284238,D,1.0640843,38.150284,-0.020388603,-2.0832615,192.168.100.103,135.43.200.139
44143,3061,udp,S0,-0.0011977153,D^,0.8808454,30.816463,0.06161572,3.7908363,192.168.100.103,91.16.182.39
43229,35403,udp,S0,0.0072617047,D,1.0858178,40.440346,-0.057781234,-1.2044239,192.168.100.103,166.63.181.197
54608,1403,tcp,S0,-0.023337454,S,0.94877225,53.662674,0.096827865,2.2886715,192.168.100.103,63.115.100.103
54727,1740,tcp,S0,-0.020085875,S,0.9541493,54.348392,0.09840165,3.1048007,192.168.100.103,67.121.90.100
42726,29796,udp,S0,0.0027750805,D,1.0829349,39.826824,-0.048274443,-1.8056955,192.168.100.103,150.52.189.171
40785,10499,tcp,S0,0.05309102,ShA,2.9447985,176.47076,0.08329159,0.23406982,192.168.100.103,105.90.196.145
42011,37110,udp,S0,0.022942435,D,1.1062559,38.95269,-0.051111177,-4.5356674,192.168.100.103,157.74.198.192
38858,11141,tcp,S0,0.023638897,ShA,2.9674726,180.60672,0.17164356,-2.5924368,192.168.100.103,59.102.190.151
40876,5947,udp,S0,0.00577069,D,1.0257487,36.032475,0.03346219,4.3147316,192.168.100.103,96.2.210.50
41585,10062,tcp,S0,0.059915714,ShA,2.9210954,174.0072,0.0505512,0.84007454,192.168.100.103,113.81.199.140
